profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m_c.mean,m_c.median,m_c.std,m_o.mean,m_o.median,m_o.std,m_u.mean,m_u.median,m_u.std,r_o.mean,r_o.median,r_o.std,r_u.mean,r_u.median,r_u.std,mu.mean,mu.median,mu.std
370adf0f-a0fa-4a63-a337-f89bf4187e0a,reestimation_v2,10,1,1.9154922340868572,1.7930829379537994,1.2875618823533128,2.565905277415192,2.5489317493197263,1.6372052495389118,2.1753308453563043,2.3032827921364856,1.7078956128996303,0.7229025049912964,0.4919136045842786,2.496180695543168,-1.1795355547182462,-1.4786744468904671,1.913790207258864,0.46904846474292533,0.7521580001111583,0.8827137557611328,1.3346411115069141,1.1888217199064584,0.26218833368892047
e7c334c3-f1bf-4967-bb9f-f190e87299d0,reestimation_v2,10,1,1.6374044240659855,1.476067897363925,1.3780448050786314,-2.2066355669920954,-2.030438254753463,2.6839226608403117,2.6466558146239323,3.464792694190512,2.685848807026848,4.799927564303752,5.17669991055619,1.322882486047736,-0.9655405119714912,-0.40501055547118864,2.074410945850947,0.08341742149533331,0.07451374641205398,0.800090554834351,1.4663319225272915,1.446018545338004,0.3011653149163426
ee08994d-357f-4d5c-8ca0-5a8b91f8cc41,reestimation_v2,10,1,-0.8593945401988571,-0.8042853877980762,1.3203620813964774,3.080961369663787,2.741255363556643,1.6176249194148618,6.945192141163267,6.961502580856852,2.139922223002392,0.29441866638692654,0.3862331440771314,2.4665432613207954,1.5976036401139726,1.9883351566624234,1.7634288161668157,0.2134586875047476,0.018145404771554297,1.0632635742696872,1.4860364182495078,1.5055902987610377,0.30440120480410077
9bf85736-0edb-46ad-81b0-c09bae30998b,reestimation_v2,11,1,-2.548432600618144,-2.470762902086726,1.3186822284696909,2.7212430891222588,2.828236996048181,1.465231726449264,-0.44902283625135914,-0.013305221914532428,1.6454374279947437,3.7562471861232365,3.48729901380947,2.9520414454300337,1.3772497936859942,1.5787933394413625,1.5479094994248033,-0.8522096376399948,-0.9873025905048469,1.1326457163637125,1.3746489077452746,1.289488378670573,0.2790622979660487
9a1edec7-1f78-43fd-b828-ef4c9866b84d,reestimation_v2,11,1,0.4552923429749204,0.32084829060763015,1.3750635114963667,1.0004538047048828,0.9919406839826246,2.299976924829882,4.170528397071856,3.9233325968508086,2.288000688291971,0.597460633896754,0.7120279649969372,2.4247626328045766,-2.9089463240344804,-2.837286754691155,1.6973562819523245,0.05353344483704043,0.1708558387700656,0.9952189747400036,1.2695597388903748,1.2796971739426093,0.20561307275784538
76b924ed-5b9c-4e8d-b3b3-9b0d073bd554,reestimation_v2,10,1,-1.3420184133567932,-1.689846489222374,1.2811583329912628,6.209938050293604,6.278866634370987,2.09607819258368,7.573641706078424,7.456473942100297,1.7671635754267612,-0.16248215638861016,-0.17525277144528095,3.1475538926444497,-0.547988242350643,-0.8097288946061649,1.319817854171352,-0.13237936120859872,0.16677181545708364,1.0592671768040685,1.2583071780346584,1.159976337216468,0.25762635929467576
5b0625a1-3f0c-4081-9c03-78f81f42cd1c,reestimation_v2,10,1,1.6299295288129985,1.6123660116476648,1.3048870736008285,-2.305346576721285,-2.187357537782188,2.45872945569798,2.5818388724315926,2.966633888674967,1.524482133009416,0.8481412884045662,0.6958074482909735,2.974931019475304,0.003884400404174039,-0.22313503165585868,1.3934200809739838,-0.032591484563873535,-0.22558097055560167,0.878848305326998,1.4578031355857468,1.4879398052966153,0.2957746871986604
d1e09b9a-5db6-4e36-8fa6-8f59748a9fc4,reestimation_v2,10,1,-0.7416030801785166,-0.4971284500164678,1.0854319590039831,-2.5158711819866033,-1.7147094354022263,2.572873042849751,1.5434688528419593,1.4844503403791076,1.3212874083243293,1.2688582205114622,1.1925753631405436,2.9393659035094393,0.3122597926651875,0.16506488178933473,1.5027380014774783,0.009755767020455471,-0.07232112493436782,0.954910357754252,1.5650578607004477,1.5837550153453634,0.2815984343658656
0cc4537d-b204-4498-963a-743ea7c04c51,reestimation_v2,10,1,-0.2813927325197214,-0.0924317303730634,1.1025860548548416,1.2556424319621426,1.4943898205977906,1.4389474434001142,3.3781004597016278,3.9402777184361217,2.0289151305874475,4.422609211378009,4.957130307886429,1.8233266549753278,-0.5903240607349031,-0.46944584955254065,1.718062578866169,-0.5043592569956552,-0.5562951163238878,1.040957076306878,1.2768703052734602,1.245435625594209,0.2195393879033492
7cc0ec2c-ec61-44a8-8bc6-96cbc78e0648,reestimation_v2,10,1,5.547867329144274,5.592617748360815,1.3473021611019025,6.241110315980608,6.5971947385594465,2.0020219507219026,6.8506092694638765,6.778036589512131,2.0128964141413603,5.30038357989144,5.229218802285231,1.708155234290418,-0.7515490244724866,-0.7580123401863093,2.056561273741327,1.185067493131881,1.06752924381057,0.9758772482254989,1.3784339042116591,1.337944751944585,0.29118788665930995
