profile_id,estimation_version,n_designs,reestimation_successful,beta_satellite.mean,beta_satellite.median,beta_satellite.std,m0.mean,m0.median,m0.std,m1.mean,m1.median,m1.std,mu.mean,mu.median,mu.std
cd4ee6b5-e984-4a8d-b64d-acdc677707e8,reestimation_v1,10,1,2.664193506365098,2.835073652116236,1.569619184392827,6.611174348938841,6.623501522063152,1.6226347313521503,2.3381029459187412,2.3666923883308555,2.0602686883701837,0.9966407895421089,0.9572907210327263,0.24220637775431647
33d16079-38cf-46f8-a37a-8c3d2f35605d,reestimation_v1,10,1,1.7109207735460004,1.5813281000854835,1.4855811331288444,3.7624117221384688,3.8951388871952988,1.8828731788799666,-7.6490172481477465,-7.552903321045017,3.891442430985929,0.7642387850812582,0.7350953729278445,0.11173540002922656
40278b06-2d69-491b-bd5d-f9dfbdc249fd,reestimation_v1,11,1,-0.47954123225792794,-0.4651117694714608,1.1891161335273097,0.4855686951829216,0.577240909782833,1.5397289364806759,3.932916704189205,3.4593757728003274,2.429316190964101,1.179712431145845,1.2472168201427807,0.31408277542364216
bfb4efcd-cf6c-4f64-98fc-391f921d02d3,reestimation_v1,11,1,2.4133305800249807,2.3519703449448435,1.7124889493583906,18.033947378440857,17.876391362512674,1.9360079396085483,-5.116148415980635,-4.824041539166056,3.1120643117834685,0.979382132141448,0.913222084789704,0.2387914925458848
fb0619b4-f217-4f6b-901a-8e7a1cef5b6e,reestimation_v1,10,1,1.496997229125077,1.3149703766838359,1.5329410301417827,7.602764508566297,7.655969382360608,1.8830578845604007,-2.430436180072246,-2.2322869907598055,2.865635461449344,1.0442502162179341,1.0093465457416473,0.2648329793261366
4ebf35d4-570f-49c9-a2ff-ed756f011cd2,reestimation_v1,9,1,1.401902108903796,1.5303936730441343,1.4361347879965425,-0.16128934463014258,0.14395616024723434,1.7992200912951055,-1.3286697256902789,-1.129655376572994,2.060472923641404,1.1352315355969398,1.1224468370486214,0.28666833176585643
b80cfd5a-1c99-4fc0-8203-a3399e7ef4a0,reestimation_v1,10,1,-0.3878643566769143,-0.38051436830495167,1.233448970501078,4.52566062973074,4.446413294984098,1.7532710794962836,2.900788350187733,2.669382278486211,2.090114570850241,1.077845842316577,1.0700231024132745,0.2617420796558868
71e4de6a-af85-411a-a739-76b6b071e264,reestimation_v1,2,1,-1.0513167518842919,-1.0834131372792855,1.8732035157558773,0.5009105393522795,0.8301760075307427,3.3558229531970247,0.883195012314964,0.6543716625838505,4.529273511670779,1.1350436309715894,1.1385663633213383,0.2916058503089739
7ff47169-f193-4456-9b48-356640720f69,reestimation_v1,10,1,-0.45517119257583216,-0.3454650273098645,1.249202274297745,-0.9508144707340047,-0.9208917560373946,1.9069462142815832,-2.994314267812299,-2.6938775845798637,2.294644547837868,1.031151395376626,0.9837108025356386,0.26869088363308374
2d96637d-ae53-45e8-aea5-0be3f2b8de34,reestimation_v1,10,1,0.5702954986791455,0.7250104137114366,1.3285604156395623,1.6907412014585472,1.5782166422933037,1.7107470962976636,0.91411019665634,0.7473848307305571,2.221565088293168,0.8825804389635381,0.8312242279917879,0.20204128647292396
7b739d90-eb21-429b-849b-633cc47281f1,reestimation_v1,6,0,,,,,,,,,,,,
29a4aeca-70e1-4236-a986-9d81fab2b520,reestimation_v1,10,1,0.35709718745890584,0.1578989326104155,1.2970521739279708,-0.6509219009312431,-0.6614531464990152,1.7568467119093467,-4.2683099516464065,-3.9113310225013187,3.118006312933934,1.1582920155121696,1.1324242982713464,0.29406482668225514
c13cd43d-dff7-4eed-965f-39c79e0d7c85,reestimation_v1,10,1,0.4660078373227656,0.501406839560794,1.393829379277001,15.525155666925793,15.426744835997614,1.3585798279901582,-2.8391835212706127,-2.9917121654842784,2.449480973493966,1.145489558167897,1.1319510081078523,0.2773714514550807
76aba6e2-40e7-41fd-bd7a-b60c6f27e66b,reestimation_v1,10,1,1.1329209170216097,0.9963498993866602,1.623778465337353,6.591198095232927,6.418587007587093,1.7697807561091345,-3.0220502443971036,-2.8830769460151853,1.7376743179502276,1.0790276510445136,1.07520995305361,0.2800349807085745
e7011460-4a54-4c90-8c5d-74d933065de0,reestimation_v1,10,1,-0.428366607725243,-0.43624851167262957,1.301647994698476,1.8027835481748355,1.8101504120811729,1.6105936449823128,-1.894606162077074,-1.7642031966335854,1.9823743640553835,1.0281465365184872,0.9567852953020544,0.2969339252150436
d2d8f8ea-d615-4ac3-9d5b-83b0262cdf5f,reestimation_v1,3,1,1.1102758916542141,0.9780546826653885,1.568675306367928,7.7101998822792925,7.08464940215338,3.5323114851274795,-3.8541149170929874,-3.2902136925539565,3.413440319223207,1.1395229471587267,1.1347355624319198,0.2830314774141287
6ab7a2cc-7e38-4dd7-8258-5588d8d82737,reestimation_v1,10,1,0.6525553509165481,0.5678087123786221,1.3007087153877372,10.31991135832504,10.145684858346403,1.6765432937683884,11.862568212311915,11.907881484814274,2.611582354767231,1.1250491848592172,1.1158447291055298,0.28718321913172834
1bf68a8c-6726-4b60-afc8-dbda28bc1b73,reestimation_v1,1,1,-0.8139617185714241,-0.8899345446104956,1.9775238932928128,1.0403036908466423,1.2442901303929192,3.4454623784713267,-0.20600714153726576,-0.26265558202343486,5.105609129482541,1.1515887987398175,1.1418672716472642,0.2887918505271251
adc11f6f-a2b1-49df-8aec-7e4d4a073fa8,reestimation_v1,10,1,-0.965980112867519,-1.0651650526036593,1.5022759612958536,8.824877086797299,8.811296990020438,1.8826523042336194,-1.5945662917481347,-1.4236959629835235,2.3605753286657882,1.032984021554953,1.011012489738682,0.271739331155261
